상가업소번호	상호명	지점명	상권업종대분류코드	상권업종대분류명	상권업종중분류코드	상권업종중분류명	상권업종소분류코드	상권업종소분류명	표준산업분류코드	표준산업분류명	시도코드	시도명	시군구코드	시군구명	행정동코드	행정동명	법정동코드	법정동명	지번코드	대지구분코드	대지구분명	지번본번지	지번부번지	지번주소	도로명코드	도로명	건물본번지	건물부번지	건물관리번호	건물명	도로명주소	구우편번호	신우편번호	동정보	층정보	호정보	경도	위도
16653487	달떡볶이		Q	음식	Q04	분식	Q04A03	떡볶이전문	I56194	분식 및 김밥 전문점	41	경기도	41111	수원시 장안구	4111157200	정자2동	4111113000	정자동	4.11111E+18	1	대지	72	17	경기도 수원시 장안구 정자동 72-17	4.11114E+11	경기도 수원시 장안구 수성로275번길	14		4.11111E+24	선호식당	경기도 수원시 장안구 수성로275번길 14	440834	16314				127.0021886	37.29103286
16644652	고진감래2020		Q	음식	Q09	유흥주점	Q09A02	소주방/포장마차	I56219	기타 주점업	41	경기도	41135	성남시 분당구	4113555000	정자1동	4113510300	정자동	4.11351E+18	1	대지	23	1	경기도 성남시 분당구 정자동 23-1	4.11353E+11	경기도 성남시 분당구 정자일로	192		4.11351E+24	지파크프라자	경기도 성남시 분당구 정자일로 192	463847	13558				127.1062852	37.36737563
25609158	중앙슈퍼문구		D	소매	D08	사무/문구/컴퓨터	D08A01	사무/문구용품	G47612	문구용품 소매업	41	경기도	41135	성남시 분당구	4113557000	정자3동	4113510300	정자동	4.11351E+18	1	대지	198		경기도 성남시 분당구 정자동 198	4.11353E+11	경기도 성남시 분당구 불정로	195		4.11351E+24	정든마을아파트	경기도 성남시 분당구 불정로 195	463751	13603		2		127.1215375	37.36254296
16643103	노랑통닭	수원정자점	Q	음식	Q05	닭/오리요리	Q05A08	후라이드/양념치킨	I56193	치킨 전문점	41	경기도	41111	수원시 장안구	4111157300	정자3동	4111113000	정자동	4.11111E+18	1	대지	872	2	경기도 수원시 장안구 정자동 872-2	4.11114E+11	경기도 수원시 장안구 대평로90번길	19		4.11111E+24	라이프스포츠수원	경기도 수원시 장안구 대평로90번길 19	440841	16334				126.9937504	37.29712484
25727010	청기와		Q	음식	Q01	한식	Q01A02	갈비/삼겹살	I56111	한식 음식점업	41	경기도	41135	성남시 분당구	4113554500	정자동	4113510300	정자동	4.11351E+18	1	대지	34	11	경기도 성남시 분당구 정자동 34-11	4.11354E+11	경기도 성남시 분당구 내정로129번길	35	6	4.11351E+24		경기도 성남시 분당구 내정로129번길 35-6	463848	13609		1		127.1128619	37.37357051
25339405	페스티발		Q	음식	Q09	유흥주점	Q09A01	호프/맥주	I56219	기타 주점업	41	경기도	41135	성남시 분당구	4113554500	정자동	4113510300	정자동	4.11351E+18	1	대지	129	1	경기도 성남시 분당구 정자동 129-1	4.11354E+11	경기도 성남시 분당구 내정로31번길	7	5	4.11351E+24		경기도 성남시 분당구 내정로31번길 7-5	463834	13612		1		127.1138729	37.36248579
16659087	픽미픽미아이스정자	한솔점	Q	음식	Q07	패스트푸드	Q07A07	아이스크림판매	I56191	제과점업	41	경기도	41135	성남시 분당구	4113556000	정자2동	4113510300	정자동	4.11351E+18	1	대지	111		경기도 성남시 분당구 정자동 111	4.11353E+11	경기도 성남시 분당구 정자로	143		4.11351E+24	한솔마을LG아파트	경기도 성남시 분당구 정자로 143	463909	13608		1		127.1205557	37.36444595
17928355	아이원교육		R	학문/교육	R09	학원기타	R09A11	학원-기타	P85699	그외 기타 분류안된 교육기관	41	경기도	41111	수원시 장안구	4111157300	정자3동	4111113000	정자동	4.11111E+18	1	대지	919		경기도 수원시 장안구 정자동 919	4.11114E+11	경기도 수원시 장안구 만석로20번길	28		4.11111E+24	청솔마을한라아파트	경기도 수원시 장안구 만석로20번길 28	440734	16330	632			126.9841432	37.2944116
22855559	미방헤어갤러리		F	생활서비스	F01	이/미용/건강	F01A01	여성미용실	S96112	두발미용업	41	경기도	41111	수원시 장안구	4111157200	정자2동	4111113000	정자동	4.11111E+18	1	대지	39	26	경기도 수원시 장안구 정자동 39-26	4.11114E+11	경기도 수원시 장안구 송정로46번길	18	2	4.11111E+24		경기도 수원시 장안구 송정로46번길 18-2	440300	16312				127.0023457	37.2953684
21955916	엄마랑아가랑		D	소매	D03	종합소매점	D03A05	수입품판매점	G47190	그외 기타 종합 소매업	41	경기도	41111	수원시 장안구	4111157100	정자1동	4111113000	정자동	4.11111E+18	1	대지	417		경기도 수원시 장안구 정자동 417	4.11114E+11	경기도 수원시 장안구 만석로159번길	77		4.11111E+24	그린맨션아파트	경기도 수원시 장안구 만석로159번길 77	440300	16340				126.995769	37.30478316
16738911	피부앤왁싱		F	생활서비스	F01	이/미용/건강	F01A03	비만/피부관리			41	경기도	41111	수원시 장안구	4111157100	정자1동	4111113000	정자동	4.11111E+18	1	대지	423	1	경기도 수원시 장안구 정자동 423-1	4.11113E+11	경기도 수원시 장안구 파장로	53		4.11111E+24	정자벽산블루밍	경기도 수원시 장안구 파장로 53	440840	16340	101			126.9947402	37.30495464
23002117	청솔마을이용원		F	생활서비스	F01	이/미용/건강	F01A04	남성미용실	S96111	이용업	41	경기도	41111	수원시 장안구	4111157300	정자3동	4111113000	정자동	4.11111E+18	1	대지	919		경기도 수원시 장안구 정자동 919	4.11114E+11	경기도 수원시 장안구 만석로20번길	28		4.11111E+24	청솔마을한라아파트	경기도 수원시 장안구 만석로20번길 28	440734	16330				126.984399	37.29384612
16656588	영도넛		Q	음식	Q07	패스트푸드	Q07A06	도너츠전문	I56191	제과점업	41	경기도	41111	수원시 장안구	4111157200	정자2동	4111113000	정자동	4.11111E+18	1	대지	44	58	경기도 수원시 장안구 정자동 44-58	4.11114E+11	경기도 수원시 장안구 수성로261번길	51		4.11111E+24		경기도 수원시 장안구 수성로261번길 51	440832	16317				126.9994486	37.29183873
27995578	엠케이		D	소매	D06	가방/신발/액세서리	D06A05	액세서리판매	G47419	기타 섬유, 직물 및 의복액세서리 소매업	41	경기도	41135	성남시 분당구	4113555000	정자1동	4113510300	정자동	4.11351E+18	1	대지	8	3	경기도 성남시 분당구 정자동 8-3	4.11353E+11	경기도 성남시 분당구 정자일로	240		4.11351E+24	월드프라자	경기도 성남시 분당구 정자일로 240	463811	13555				127.1062696	37.37154751
24912808	매쓰썸수학학원		R	학문/교육	R01	학원-보습교습입시	R01A01	학원-입시	P85501	일반 교과 학원	41	경기도	41111	수원시 장안구	4111157300	정자3동	4111113000	정자동	4.11111E+18	1	대지	877	4	경기도 수원시 장안구 정자동 877-4	4.11113E+11	경기도 수원시 장안구 대평로	80		4.11111E+24		경기도 수원시 장안구 대평로 80	440300	16334		4		126.9936137	37.29552876
16759076	수호공인중개사사무소		L	부동산	L01	부동산중개	L01A01	부동산중개	L68221	부동산 자문 및 중개업	41	경기도	41135	성남시 분당구	4113556000	정자2동	4113510300	정자동	4.11351E+18	1	대지	117		경기도 성남시 분당구 정자동 117	4.11353E+11	경기도 성남시 분당구 내정로	54		4.11351E+24	한솔마을주공6단지아파트	경기도 성남시 분당구 내정로 54	463912	13607		1		127.1161373	37.36384534
8595233	대동마트		D	소매	D03	종합소매점	D03A02	수퍼마켓	G47121	슈퍼마켓	41	경기도	41111	수원시 장안구	4111157200	정자2동	4111113000	정자동	4.11111E+18	1	대지	888	2	경기도 수원시 장안구 정자동 888-2	4.11114E+11	경기도 수원시 장안구 대평로39번길	8		4.11111E+24	꽃뫼노을마을대동아파트	경기도 수원시 장안구 대평로39번길 8	440721	16319				126.9941793	37.29201934
16637045	끌로디아		F	생활서비스	F01	이/미용/건강	F01A03	비만/피부관리			41	경기도	41135	성남시 분당구	4113555000	정자1동	4113510300	정자동	4.11351E+18	1	대지	7		경기도 성남시 분당구 정자동 7	4.11352E+11	경기도 성남시 분당구 성남대로	393		4.11351E+24	두산위브파빌리온	경기도 성남시 분당구 성남대로 393	463843	13555				127.1071606	37.37162633
16749684	모노바비헤어살롱		F	생활서비스	F01	이/미용/건강	F01A01	여성미용실	S96112	두발미용업	41	경기도	41111	수원시 장안구	4111157300	정자3동	4111113000	정자동	4.11111E+18	1	대지	872	1	경기도 수원시 장안구 정자동 872-1	4.11114E+11	경기도 수원시 장안구 정자천로189번길	47		4.11111E+24	연꽃마을풍림아파트	경기도 수원시 장안구 정자천로189번길 47	440720	16334				126.9923458	37.29841945
16647514	백좌현부동산		L	부동산	L01	부동산중개	L01A01	부동산중개	L68221	부동산 자문 및 중개업	41	경기도	41135	성남시 분당구	4113555000	정자1동	4113510300	정자동	4.11351E+18	1	대지	11		경기도 성남시 분당구 정자동 11	4.11354E+11	경기도 성남시 분당구 정자일로213번길	5		4.11351E+24	아이파크분당3	경기도 성남시 분당구 정자일로213번길 5	463859	13556	302	30		127.1047657	37.36888696
16659270	맘모스토스트		Q	음식	Q07	패스트푸드	Q07A10	토스트전문	I56192	피자, 햄버거, 샌드위치 및 유사 음식점업	41	경기도	41111	수원시 장안구	4111157200	정자2동	4111113000	정자동	4.11111E+18	1	대지	79	21	경기도 수원시 장안구 정자동 79-21	4.11114E+11	경기도 수원시 장안구 수성로303번길	11		4.11111E+24	태광쌀상회	경기도 수원시 장안구 수성로303번길 11	440834	16313		1		127.0049751	37.29183126
16734525	제임스누수설비		F	생활서비스	F15	주택수리	F15A03	배관난방보일러	F42201	배관 및 냉·난방 공사업	41	경기도	41111	수원시 장안구	4111157200	정자2동	4111113000	정자동	4.11111E+18	1	대지	45	6	경기도 수원시 장안구 정자동 45-6	4.11114E+11	경기도 수원시 장안구 수성로261번길	46	8	4.11111E+24	수정연립	경기도 수원시 장안구 수성로261번길 46-8	440832	16314	나			127.0001604	37.29174563
16752310	요미앤디		F	생활서비스	F01	이/미용/건강	F01A01	여성미용실	S96112	두발미용업	41	경기도	41135	성남시 분당구	4113555000	정자1동	4113510300	정자동	4.11351E+18	1	대지	15	4	경기도 성남시 분당구 정자동 15-4	4.11354E+11	경기도 성남시 분당구 정자일로232번길	25		4.11351E+24	위브제니스	경기도 성남시 분당구 정자일로232번길 25	463877	13555				127.1076708	37.36953967
16649556	어나더차차		Q	음식	Q09	유흥주점	Q09A08	빠/카페/스탠드빠	I56211	일반유흥 주점업	41	경기도	41135	성남시 분당구	4113555000	정자1동	4113510300	정자동	4.11351E+18	1	대지	157	8	경기도 성남시 분당구 정자동 157-8	4.11354E+11	경기도 성남시 분당구 정자일로156번길	11		4.11351E+24	세명타워	경기도 성남시 분당구 정자일로156번길 11	463867	13558		3		127.1073037	37.36431064
23434226	드립하우스	수원정자점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	41	경기도	41111	수원시 장안구	4111157200	정자2동	4111113000	정자동	4.11111E+18	1	대지	80	7	경기도 수원시 장안구 정자동 80-7	4.11114E+11	경기도 수원시 장안구 수성로303번길	2		4.11111E+24	밀밭	경기도 수원시 장안구 수성로303번길 2	440300	16313				127.005407	37.29158258
23497043	컵오브커피	정자점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	41	경기도	41111	수원시 장안구	4111157200	정자2동	4111113000	정자동	4.11111E+18	1	대지	36	2	경기도 수원시 장안구 정자동 36-2	4.11113E+11	경기도 수원시 장안구 송정로	64		4.11111E+24		경기도 수원시 장안구 송정로 64	440300	16312				127.0041443	37.29582508
25735379	녹색재활용가게		D	소매	D24	중고품소매/교환	D24A02	재활용/고물수집	G47869	기타 중고상품 소매업	41	경기도	41111	수원시 장안구	4111157200	정자2동	4111113000	정자동	4.11111E+18	1	대지	68	18	경기도 수원시 장안구 정자동 68-18	4.11114E+11	경기도 수원시 장안구 영화로71번길	2		4.11111E+24	수원시종합자원봉사센터	경기도 수원시 장안구 영화로71번길 2	440300	16313				127.0063241	37.29302301
16753149	배도례부동산		L	부동산	L01	부동산중개	L01A01	부동산중개	L68221	부동산 자문 및 중개업	41	경기도	41135	성남시 분당구	4113554500	정자동	4113510300	정자동	4.11351E+18	1	대지	88		경기도 성남시 분당구 정자동 88	4.11353E+11	경기도 성남시 분당구 느티로	70		4.11351E+24	느티마을3,4단지	경기도 성남시 분당구 느티로 70	463744	13611				127.110374	37.36816336
27695845	차코스메틱		D	소매	D16	화장품소매	D16A01	화장품판매점	G47813	화장품 및 방향제 소매업	41	경기도	41135	성남시 분당구	4113554500	정자동	4113510300	정자동	4.11351E+18	1	대지	127	1	경기도 성남시 분당구 정자동 127-1	4.11353E+11	경기도 성남시 분당구 내정로	29		4.11351E+24	금곡프라자	경기도 성남시 분당구 내정로 29	463834	13612				127.1144904	37.36277876
25870616	닐리비스트로분당정자점	분당정자점	Q	음식	Q06	양식	Q06A07	기타전문서양음식점	I56114	서양식 음식점업	41	경기도	41135	성남시 분당구	4113555000	정자1동	4113510300	정자동	4.11351E+18	1	대지	14	3	경기도 성남시 분당구 정자동 14-3	4.11353E+11	경기도 성남시 분당구 정자일로	210		4.11351E+24	동양정자파라곤	경기도 성남시 분당구 정자일로 210	463811	13555		1		127.1064721	37.36874668
25354515	꺼병이수제튀김떡복기집		Q	음식	Q04	분식	Q04A03	떡볶이전문	I56194	분식 및 김밥 전문점	41	경기도	41111	수원시 장안구	4111157200	정자2동	4111113000	정자동	4.11111E+18	1	대지	73	31	경기도 수원시 장안구 정자동 73-31	4.11114E+11	경기도 수원시 장안구 수성로261번길	22		4.11111E+24	장안꽃직매장	경기도 수원시 장안구 수성로261번길 22	440300	16314				127.0003966	37.29094566
25860327	카스앤락		Q	음식	Q09	유흥주점	Q09A01	호프/맥주	I56219	기타 주점업	41	경기도	41111	수원시 장안구	4111157300	정자3동	4111113000	정자동	4.11111E+18	1	대지	875		경기도 수원시 장안구 정자동 875	4.11114E+11	경기도 수원시 장안구 대평로90번길	32		4.11111E+24	선일주차타운빌딩	경기도 수원시 장안구 대평로90번길 32	440300	16334		4		126.994627	37.29651054
23200933	가위소리미용실		F	생활서비스	F01	이/미용/건강	F01A01	여성미용실	S96112	두발미용업	41	경기도	41135	성남시 분당구	4113557000	정자3동	4113510300	정자동	4.11351E+18	1	대지	199		경기도 성남시 분당구 정자동 199	4.11353E+11	경기도 성남시 분당구 불정로	179		4.11351E+24	정든마을동아2단지아파트	경기도 성남시 분당구 불정로 179	463814	13603				127.1211002	37.36035008
16629724	1.2.3카페	1.2.3	Q	음식	Q01	한식	Q01A01	한식/백반/한정식	I56111	한식 음식점업	41	경기도	41135	성남시 분당구	4113555000	정자1동	4113510300	정자동	4.11351E+18	1	대지	155	2	경기도 성남시 분당구 정자동 155-2	4.11353E+11	경기도 성남시 분당구 정자로	13		4.11351E+24	월드비터	경기도 성남시 분당구 정자로 13	463834	13558		1		127.106306	37.3637174
16756486	글로벌이브이테크조합		D	소매	D03	종합소매점	D03B05	조합/연금매장	G47129	기타 음·식료품 위주 종합 소매업	41	경기도	41135	성남시 분당구	4113555000	정자1동	4113510300	정자동	4.11351E+18	1	대지	6		경기도 성남시 분당구 정자동 6	4.11353E+11	경기도 성남시 분당구 정자일로	248		4.11351E+24	파크뷰	경기도 성남시 분당구 정자일로 248	463863	13554	613			127.1077037	37.37343258
23089960	헤어팜팜		F	생활서비스	F01	이/미용/건강	F01A01	여성미용실	S96112	두발미용업	41	경기도	41111	수원시 장안구	4111157200	정자2동	4111113000	정자동	4.11111E+18	1	대지	43	1	경기도 수원시 장안구 정자동 43-1	4.11114E+11	경기도 수원시 장안구 수성로245번길	102		4.11111E+24		경기도 수원시 장안구 수성로245번길 102	440300	16317				126.99834	37.2929467
20461618	대세		Q	음식	Q01	한식	Q01A01	한식/백반/한정식	I56111	한식 음식점업	41	경기도	41135	성남시 분당구	4113554500	정자동	4113510300	정자동	4.11351E+18	1	대지	135	3	경기도 성남시 분당구 정자동 135-3	4.11354E+11	경기도 성남시 분당구 불정로77번길	14		4.11351E+24		경기도 성남시 분당구 불정로77번길 14	463834	13612		1		127.1134247	37.36123894
24401397	북스벨리	동남보건대점	D	소매	D08	사무/문구/컴퓨터	D08A01	사무/문구용품	G47612	문구용품 소매업	41	경기도	41111	수원시 장안구	4111157300	정자3동	4111113000	정자동	4.11111E+18	1	대지	937		경기도 수원시 장안구 정자동 937	4.11114E+11	경기도 수원시 장안구 천천로74번길	50		4.11111E+24	동남보건전문대학	경기도 수원시 장안구 천천로74번길 50	440300	16328		1		126.9867074	37.29916427
22902664	별하학원		R	학문/교육	R01	학원-보습교습입시	R01A01	학원-입시	P85501	일반 교과 학원	41	경기도	41111	수원시 장안구	4111157300	정자3동	4111113000	정자동	4.11111E+18	1	대지	877	2	경기도 수원시 장안구 정자동 877-2	4.11114E+11	경기도 수원시 장안구 대평로90번길	8		4.11111E+24	한빛프라자	경기도 수원시 장안구 대평로90번길 8	440300	16334				126.9933684	37.29616644
23185909	정자동김밥		Q	음식	Q04	분식	Q04A01	라면김밥분식	I56194	분식 및 김밥 전문점	41	경기도	41135	성남시 분당구	4113555000	정자1동	4113510300	정자동	4.11351E+18	1	대지	156	3	경기도 성남시 분당구 정자동 156-3	4.11354E+11	경기도 성남시 분당구 성남대로331번길	3	13	4.11351E+24	대명제스트빌딩	경기도 성남시 분당구 성남대로331번길 3-13	463867	13558		1		127.1076866	37.36438561
25777854	삼성전자서비스	서수원센터	D	소매	D12	가전제품소매	D12A01	일반가전제품	G47320	가전제품 소매업	41	경기도	41111	수원시 장안구	4111157200	정자2동	4111113000	정자동	4.11111E+18	1	대지	76	8	경기도 수원시 장안구 정자동 76-8	4.11113E+11	경기도 수원시 장안구 장안로	73		4.11111E+24		경기도 수원시 장안구 장안로 73	440300	16314		3		127.0027664	37.2908395
23204404	꿈볶는카페		Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	41	경기도	41111	수원시 장안구	4111157200	정자2동	4111113000	정자동	4.11111E+18	1	대지	80	17	경기도 수원시 장안구 정자동 80-17	4.11113E+11	경기도 수원시 장안구 수성로	311		4.11111E+24	수원상공회의소	경기도 수원시 장안구 수성로 311	440300	16313				127.0060106	37.29199314
25635676	구이돈		Q	음식	Q01	한식	Q01A02	갈비/삼겹살	I56111	한식 음식점업	41	경기도	41111	수원시 장안구	4111157200	정자2동	4111113000	정자동	4.11111E+18	1	대지	5	25	경기도 수원시 장안구 정자동 5-25	4.11113E+11	경기도 수원시 장안구 수성로	343		4.11111E+24	성산빌딩	경기도 수원시 장안구 수성로 343	440300	16311		1		127.0096069	37.29296943
23860683	카츄마마	본점	Q	음식	Q01	한식	Q01A01	한식/백반/한정식	I56111	한식 음식점업	41	경기도	41135	성남시 분당구	4113555000	정자1동	4113510300	정자동	4.11351E+18	1	대지	166	2	경기도 성남시 분당구 정자동 166-2	4.11353E+11	경기도 성남시 분당구 정자일로	136		4.11351E+24	정자역엠코헤리츠3단지	경기도 성남시 분당구 정자일로 136	463867	13559	C	1		127.1065388	37.3621693
23284752	갤러리공인중개사사무소		L	부동산	L01	부동산중개	L01A01	부동산중개	L68221	부동산 자문 및 중개업	41	경기도	41135	성남시 분당구	4113555000	정자1동	4113510300	정자동	4.11351E+18	1	대지	28	1	경기도 성남시 분당구 정자동 28-1	4.11352E+11	경기도 성남시 분당구 성남대로	449		4.11351E+24	로얄팰리스	경기도 성남시 분당구 성남대로 449	463958	13596				127.1103676	37.37539898
25735229	카페월화수목금토일		Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	41	경기도	41135	성남시 분당구	4113554500	정자동	4113510300	정자동	4.11351E+18	1	대지	86	4	경기도 성남시 분당구 정자동 86-4	4.11354E+11	경기도 성남시 분당구 느티로51번길	4	6	4.11351E+24		경기도 성남시 분당구 느티로51번길 4-6	463874	13610		3		127.1106822	37.36883248
24636946	스마트러닝		D	소매	D08	사무/문구/컴퓨터	D08A01	사무/문구용품	G47612	문구용품 소매업	41	경기도	41135	성남시 분당구	4113557000	정자3동	4113510300	정자동	4.11351E+18	1	대지	193		경기도 성남시 분당구 정자동 193	4.11353E+11	경기도 성남시 분당구 불정로	119		4.11351E+24	정든마을한진8단지아파트	경기도 성남시 분당구 불정로 119	463813	13602	809			127.1181751	37.36142763
16597563	더레이스튜디오		Q	음식	Q08	제과제빵떡케익	Q08A01	제과점	I56191	제과점업	41	경기도	41135	성남시 분당구	4113554500	정자동	4113510300	정자동	4.11351E+18	1	대지	43	3	경기도 성남시 분당구 정자동 43-3	4.11354E+11	경기도 성남시 분당구 백현로144번길	9	6	4.11351E+24		경기도 성남시 분당구 백현로144번길 9-6	463848	13609				127.1137675	37.37240589
23316368	신한공인중개사사무소		L	부동산	L01	부동산중개	L01A01	부동산중개	L68221	부동산 자문 및 중개업	41	경기도	41135	성남시 분당구	4113556000	정자2동	4113510300	정자동	4.11351E+18	1	대지	117		경기도 성남시 분당구 정자동 117	4.11353E+11	경기도 성남시 분당구 내정로	54		4.11351E+24	한솔마을주공6단지아파트	경기도 성남시 분당구 내정로 54	463912	13607				127.1161373	37.36384534
25804751	디지털프라자	정자점	D	소매	D12	가전제품소매	D12A01	일반가전제품	G47320	가전제품 소매업	41	경기도	41111	수원시 장안구	4111157200	정자2동	4111113000	정자동	4.11111E+18	1	대지	76	8	경기도 수원시 장안구 정자동 76-8	4.11113E+11	경기도 수원시 장안구 장안로	73		4.11111E+24		경기도 수원시 장안구 장안로 73	440300	16314		2		127.0027664	37.2908395
16882647	베스토어		D	소매	D03	종합소매점	D03A06	종합소매	G47190	그외 기타 종합 소매업	41	경기도	41135	성남시 분당구	4113556000	정자2동	4113510300	정자동	4.11351E+18	1	대지	117		경기도 성남시 분당구 정자동 117	4.11353E+11	경기도 성남시 분당구 내정로	54		4.11351E+24	한솔마을주공6단지아파트	경기도 성남시 분당구 내정로 54	463912	13607	606			127.1164815	37.36434351
16604241	논현삼계탕죽	분당점	Q	음식	Q01	한식	Q01A01	한식/백반/한정식	I56111	한식 음식점업	41	경기도	41135	성남시 분당구	4113554500	정자동	4113510300	정자동	4.11351E+18	1	대지	54	1	경기도 성남시 분당구 정자동 54-1	4.11354E+11	경기도 성남시 분당구 내정로113번길	4		4.11351E+24	판교시장	경기도 성남시 분당구 내정로113번길 4	463874	13609		5		127.1148267	37.37066573
23235676	한솔옷수선		F	생활서비스	F03	개인/가정용품수리	F03A08	옷수선	S95391	신발, 의복 및 기타 가정용 직물제품 수리업	41	경기도	41135	성남시 분당구	4113556000	정자2동	4113510300	정자동	4.11351E+18	1	대지	110		경기도 성남시 분당구 정자동 110	4.11353E+11	경기도 성남시 분당구 불정로	219		4.11351E+24	한솔마을청구아파트	경기도 성남시 분당구 불정로 219	463914	13608				127.12333	37.36469182
16751339	땡스피자	정자점	Q	음식	Q07	패스트푸드	Q07A01	피자전문	I56192	피자, 햄버거, 샌드위치 및 유사 음식점업	41	경기도	41135	성남시 분당구	4113554500	정자동	4113510300	정자동	4.11351E+18	1	대지	61	5	경기도 성남시 분당구 정자동 61-5	4.11354E+11	경기도 성남시 분당구 느티로87번길	4		4.11351E+24		경기도 성남시 분당구 느티로87번길 4	463874	13610		1		127.1144285	37.36900476
25642092	굿피플안경	정자점	D	소매	D18	사진/광학/정밀기기소매	D18A04	안경원	G47822	안경 소매업	41	경기도	41111	수원시 장안구	4111157300	정자3동	4111113000	정자동	4.11111E+18	1	대지	878	6	경기도 수원시 장안구 정자동 878-6	4.11113E+11	경기도 수원시 장안구 대평로	72		4.11111E+24	선일프라자	경기도 수원시 장안구 대평로 72	440300	16334		7		126.9939393	37.29479264
28092632	배스킨라빈스수원정자		Q	음식	Q07	패스트푸드	Q07A07	아이스크림판매	I56191	제과점업	41	경기도	41111	수원시 장안구	4111157300	정자3동	4111113000	정자동	4.11111E+18	1	대지	878	6	경기도 수원시 장안구 정자동 878-6	4.11113E+11	경기도 수원시 장안구 대평로	72		4.11111E+24	선일프라자	경기도 수원시 장안구 대평로 72	440300	16334				126.9939393	37.29479264
25664159	뮤엠영어탄천점	탄천점	R	학문/교육	R04	학원-어학	R04A02	학원-어린이영어	P85502	외국어학원	41	경기도	41135	성남시 분당구	4113554500	정자동	4113510300	정자동	4.11351E+18	1	대지	65	3	경기도 성남시 분당구 정자동 65-3	4.11353E+11	경기도 성남시 분당구 느티로	69		4.11351E+24	숲안조합상가	경기도 성남시 분당구 느티로 69	463874	13610		1		127.1122185	37.36876292
8649654	쥬니어아키온미술학원		R	학문/교육	R09	학원기타	R09A01	학원(종합)	P85501	일반 교과 학원	41	경기도	41135	성남시 분당구	4113555000	정자1동	4113510300	정자동	4.11356E+18	1	대지	17	4	경기도 성남시 분당구 정자동 17-4	4.11354E+11	경기도 성남시 분당구 정자일로198번길	15		4.11351E+24	제나프라자	경기도 성남시 분당구 정자일로198번길 15	463847	13558				127.1076703	37.36767443
21737582	리틀모짜르트음악학원		R	학문/교육	R05	학원-음악미술무용	R05A02	피아노/바이올린/기타	P85620	예술 학원	41	경기도	41135	성남시 분당구	4113555000	정자1동	4113510300	정자동	4.11351E+18	1	대지	15	1	경기도 성남시 분당구 정자동 15-1	4.11352E+11	경기도 성남시 분당구 성남대로	389		4.11351E+24	폴라리스빌딩2	경기도 성남시 분당구 성남대로 389	463811	13555		2		127.1074748	37.37083575
16602714	이가네양파이	정자점	Q	음식	Q02	중식	Q02A00	중국음식/중국집	I56112	중식 음식점업	41	경기도	41135	성남시 분당구	4113555000	정자1동	4113510300	정자동	4.11351E+18	1	대지	159	1	경기도 성남시 분당구 정자동 159-1	4.11354E+11	경기도 성남시 분당구 성남대로331번길	13		4.11351E+24		경기도 성남시 분당구 성남대로331번길 13	463867	13558		8		127.1062988	37.36527622
25793482	우리전기조명		D	소매	D07	가정/주방/인테리어	D07A10	조명기구/전기용품	G47591	전기용품 및 조명장치 소매업	41	경기도	41135	성남시 분당구	4113554500	정자동	4113510300	정자동	4.11351E+18	1	대지	146	1	경기도 성남시 분당구 정자동 146-1	4.11354E+11	경기도 성남시 분당구 불정로65번길	16		4.11351E+24		경기도 성남시 분당구 불정로65번길 16	463834	13612		3		127.1118747	37.36153367
16866647	나	이스대부중개	L	부동산	L01	부동산중개	L01A01	부동산중개	L68221	부동산 자문 및 중개업	41	경기도	41135	성남시 분당구	4113555000	정자1동	4113510300	정자동	4.11351E+18	1	대지	18	4	경기도 성남시 분당구 정자동 18-4	4.11354E+11	경기도 성남시 분당구 성남대로343번길	10	6	4.11351E+24		경기도 성남시 분당구 성남대로343번길 10-6	463847	13558		3		127.1070665	37.36717428
16752623	한순금부동산		L	부동산	L01	부동산중개	L01A01	부동산중개	L68221	부동산 자문 및 중개업	41	경기도	41135	성남시 분당구	4113555000	정자1동	4113510300	정자동	4.11351E+18	1	대지	24		경기도 성남시 분당구 정자동 24	4.11353E+11	경기도 성남시 분당구 정자일로	177		4.11351E+24	인텔리지Ⅱ	경기도 성남시 분당구 정자일로 177	463841	13557		20		127.1053966	37.36614344
23494122	롤링핀	정자점	Q	음식	Q08	제과제빵떡케익	Q08A01	제과점	I56191	제과점업	41	경기도	41135	성남시 분당구	4113555000	정자1동	4113510300	정자동	4.11351E+18	1	대지	166	2	경기도 성남시 분당구 정자동 166-2	4.11353E+11	경기도 성남시 분당구 정자일로	136		4.11351E+24	정자역엠코헤리츠3단지	경기도 성남시 분당구 정자일로 136	463867	13559	C	1		127.1065388	37.3621693
16599135	빈하우스		Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	41	경기도	41135	성남시 분당구	4113554500	정자동	4113510300	정자동	4.11351E+18	1	대지	140	7	경기도 성남시 분당구 정자동 140-7	4.11354E+11	경기도 성남시 분당구 불정로71번길	4	4	4.11351E+24		경기도 성남시 분당구 불정로71번길 4-4	463834	13612				127.1128724	37.36020756
